股票代码,股票简称,最新涨跌幅,个股热度[20250506],个股热度排名[20250506],market_code,code,最新价
600928.SH,西安银行,-0.288,899.5,3890,17,600928,3.46
301580.SZ,爱迪特,1.793,898.5,3894,33,301580,51.67
603381.SH,永臻股份,-0.764,898.5,3893,17,603381,20.78
002554.SZ,惠博普,0.837,897.5,3895,33,002554,2.41
002203.SZ,海亮股份,0.526,897.0,3896,33,002203,9.56
603713.SH,密尔克卫,1.194,896.0,3898,17,603713,48.30
832171.BJ,志晟信息,4.212,896.0,3897,151,832171,24.74
003009.SZ,中天火箭,0.543,895.0,3899,33,003009,35.19
601101.SH,昊华能源,1.547,894.0,3902,17,601101,7.22
603332.SH,苏州龙杰,-0.431,894.0,3901,17,603332,9.24
831832.BJ,科达自控,1.716,894.0,3900,151,831832,25.49
300295.SZ,三六五网,1.528,893.5,3903,33,300295,15.28
600626.SH,申达股份,0.316,893.0,3904,17,600626,3.18
603992.SH,松霖科技,-2.005,891.0,3905,17,603992,21.51
603519.SH,立霸股份,0.000,890.5,3906,17,603519,12.29
600927.SH,永安期货,0.000,890.0,3907,17,600927,11.86
300557.SZ,理工光科,2.688,889.5,3910,33,300557,31.33
688068.SH,热景生物,-1.200,889.5,3909,17,688068,123.50
833429.BJ,康比特,1.727,889.5,3908,151,833429,23.56
300176.SZ,鸿特科技,0.940,888.5,3912,33,300176,6.44
688089.SH,嘉必优,-1.240,888.5,3911,17,688089,24.70
002608.SZ,江苏国信,-1.211,887.0,3915,33,002608,7.34
300011.SZ,鼎汉技术,1.466,887.0,3914,33,300011,6.92
605388.SH,均瑶健康,-0.335,887.0,3913,17,605388,5.95
002980.SZ,华盛昌,2.706,885.5,3916,33,002980,24.67
000012.SZ,南玻A,-0.420,884.5,3921,33,000012,4.74
002412.SZ,汉森制药,-1.070,884.5,3920,33,002412,5.55
601098.SH,中南传媒,0.919,884.5,3919,17,601098,14.28
605196.SH,华通线缆,0.972,884.5,3918,17,605196,13.50
688076.SH,诺泰生物,-0.113,884.5,3917,17,688076,52.95
002160.SZ,常铝股份,-0.270,884.0,3922,33,002160,3.70
605186.SH,健麾信息,0.899,883.5,3923,17,605186,19.09
300435.SZ,中泰股份,1.192,882.5,3924,33,300435,13.58
300828.SZ,锐新科技,0.194,881.0,3925,33,300828,15.50
300587.SZ,天铁科技,-1.699,880.5,3927,33,300587,4.63
301233.SZ,盛帮股份,-0.516,880.5,3926,33,301233,48.25
002641.SZ,公元股份,0.000,879.0,3929,33,002641,3.98
601860.SH,紫金银行,-1.460,879.0,3928,17,601860,2.70
688522.SH,纳睿雷达,-3.206,878.5,3930,17,688522,68.24
300160.SZ,秀强股份,-0.187,878.0,3934,33,300160,5.33
301132.SZ,满坤科技,2.443,878.0,3933,33,301132,25.58
601997.SH,贵阳银行,-1.536,878.0,3932,17,601997,5.77
835892.BJ,中科美菱,7.308,878.0,3931,151,835892,19.53
000968.SZ,蓝焰控股,0.629,877.0,3936,33,000968,6.40
301215.SZ,中汽股份,0.909,877.0,3935,33,301215,5.55
830779.BJ,武汉蓝电,3.408,875.5,3937,151,830779,43.39
688016.SH,心脉医疗,0.860,875.0,3938,17,688016,84.47
300086.SZ,康芝药业,1.307,874.0,3940,33,300086,4.65
603006.SH,联明股份,0.719,874.0,3939,17,603006,11.20
301103.SZ,何氏眼科,-0.948,873.5,3943,33,301103,19.86
688512.SH,慧智微,0.892,873.5,3942,17,688512,10.18
688695.SH,中创股份,5.298,873.5,3941,17,688695,30.41
301033.SZ,迈普医学,-2.003,873.0,3945,33,301033,54.31
600052.SH,东望时代,0.741,873.0,3944,17,600052,4.08
688207.SH,格灵深瞳,3.753,872.5,3946,17,688207,13.27
000782.SZ,恒申新材,-0.199,871.0,3949,33,000782,5.02
603272.SH,联翔股份,3.413,871.0,3948,17,603272,16.36
603970.SH,中农立华,-1.446,871.0,3947,17,603970,12.95
688543.SH,国科军工,0.641,870.5,3950,17,688543,51.78
688202.SH,美迪西,4.634,869.0,3951,17,688202,30.03
002857.SZ,三晖电气,-2.250,868.5,3953,33,002857,13.47
920060.BJ,万源通,2.995,868.5,3952,151,920060,29.92
836892.BJ,广咨国际,-0.452,868.0,3954,151,836892,17.63
301439.SZ,泓淋电力,1.199,867.5,3955,33,301439,14.35
300381.SZ,溢多利,-0.411,866.0,3956,33,300381,7.27
000906.SZ,浙商中拓,-0.960,865.5,3959,33,000906,6.19
300970.SZ,华绿生物,1.026,865.5,3958,33,300970,12.80
688621.SH,阳光诺和,,865.5,3957,17,688621,
300842.SZ,帝科股份,1.308,865.0,3960,33,300842,37.19
600075.SH,新疆天业,-0.241,864.0,3961,17,600075,4.14
603183.SH,建研院,-2.500,863.0,3963,17,603183,3.90
603848.SH,好太太,0.140,863.0,3962,17,603848,14.36
000020.SZ,深华发A,2.000,861.5,3964,33,000020,11.73
600888.SH,新疆众和,-0.597,861.0,3965,17,600888,6.66
301197.SZ,工大科雅,2.757,860.0,3968,33,301197,15.28
600605.SH,汇通能源,-0.431,860.0,3967,17,600605,37.01
832225.BJ,利通科技,1.808,860.0,3966,151,832225,18.02
688002.SH,睿创微纳,2.235,859.5,3969,17,688002,55.80
300110.SZ,华仁药业,0.000,859.0,3970,33,300110,2.90
002287.SZ,奇正藏药,-0.168,857.5,3971,33,002287,23.78
000788.SZ,北大医药,0.000,857.0,3973,33,000788,5.60
002275.SZ,桂林三金,-0.438,857.0,3972,33,002275,13.65
002880.SZ,卫光生物,-0.179,856.5,3975,33,002880,27.83
603150.SH,万朗磁塑,2.256,856.5,3974,17,603150,30.82
300069.SZ,金利华电,-0.654,856.0,3977,33,300069,16.72
301571.SZ,国科天成,0.409,856.0,3976,33,301571,44.20
002544.SZ,普天科技,1.032,855.5,3979,33,002544,20.56
600461.SH,洪城环境,-2.603,855.5,3978,17,600461,9.73
301539.SZ,宏鑫科技,3.679,855.0,3980,33,301539,18.32
002638.SZ,勤上股份,1.031,854.5,3985,33,002638,1.96
300575.SZ,中旗股份,-0.867,854.5,3984,33,300575,5.72
301367.SZ,怡和嘉业,2.096,854.5,3983,33,301367,73.08
688345.SH,博力威,6.250,854.5,3982,17,688345,21.08
920082.BJ,方正阀门,4.120,854.5,3981,151,920082,19.71
002379.SZ,宏创控股,2.081,854.0,3987,33,002379,9.81
300509.SZ,新美星,2.449,854.0,3986,33,300509,7.95
601158.SH,重庆水务,-0.207,853.0,3991,17,601158,4.83
603377.SH,ST东时,2.069,853.0,3990,22,603377,2.96
688318.SH,财富趋势,1.383,853.0,3989,17,688318,135.60
688410.SH,山外山,2.538,853.0,3988,17,688410,12.93
600676.SH,交运股份,0.990,852.5,3992,17,600676,4.08
300154.SZ,瑞凌股份,1.587,851.5,3994,33,300154,9.60
688299.SH,长阳科技,3.807,851.5,3993,17,688299,17.45
688178.SH,万德斯,4.011,851.0,3995,17,688178,22.82
600831.SH,ST广网,1.873,849.5,3996,22,600831,2.72
300268.SZ,*ST佳沃,3.125,849.0,3997,33,300268,8.91
002856.SZ,美芝股份,0.854,848.0,3999,33,002856,9.45
300989.SZ,蕾奥规划,-0.844,848.0,3998,33,300989,16.44
600269.SH,赣粤高速,-1.721,846.5,4000,17,600269,5.14
601065.SH,江盐集团,-0.243,845.0,4001,17,601065,8.20
603538.SH,美诺华,0.000,843.5,4002,17,603538,13.68
300241.SZ,瑞丰光电,1.765,843.0,4004,33,300241,5.19
603808.SH,歌力思,-1.004,843.0,4003,17,603808,6.90
000554.SZ,泰山石油,-1.645,842.5,4006,33,000554,5.98
603216.SH,梦天家居,0.000,842.5,4005,17,603216,12.18
300903.SZ,科翔股份,1.495,842.0,4007,33,300903,7.47
000557.SZ,西部创业,-1.524,840.5,4009,33,000557,5.17
688550.SH,瑞联新材,3.696,840.5,4008,17,688550,38.16
002718.SZ,友邦吊顶,3.146,840.0,4012,33,002718,13.77
002976.SZ,瑞玛精密,1.274,840.0,4011,33,002976,21.47
603187.SH,海容冷链,-0.634,840.0,4010,17,603187,10.97
300062.SZ,中能电气,2.096,838.5,4014,33,300062,4.87
600376.SH,首开股份,1.282,838.5,4013,17,600376,2.37
300455.SZ,航天智装,2.110,837.5,4016,33,300455,12.10
301262.SZ,海看股份,1.213,837.5,4015,33,301262,23.36
600113.SH,浙江东日,0.072,836.5,4017,17,600113,13.88
300384.SZ,三联虹普,0.940,835.5,4018,33,300384,17.18
300890.SZ,翔丰华,0.939,835.0,4019,33,300890,24.72
600358.SH,ST联合,1.856,834.5,4021,22,600358,4.39
831305.BJ,海希通讯,5.163,834.5,4020,151,831305,19.96
603977.SH,国泰集团,-0.476,834.0,4022,17,603977,12.55
002500.SZ,山西证券,-0.353,833.0,4026,33,002500,5.64
301183.SZ,东田微,0.627,833.0,4025,33,301183,44.91
600568.SH,ST中珠,1.563,833.0,4024,22,600568,1.30
600623.SH,华谊集团,-1.019,833.0,4023,17,600623,6.80
688058.SH,宝兰德,4.859,832.0,4027,17,688058,27.84
600683.SH,京投发展,0.539,830.5,4028,17,600683,3.73
301062.SZ,上海艾录,1.788,830.0,4029,33,301062,7.97
301180.SZ,万祥科技,1.937,829.0,4031,33,301180,13.16
605090.SH,九丰能源,-0.160,829.0,4030,17,605090,24.96
603311.SH,金海高科,1.004,828.0,4033,17,603311,10.06
688179.SH,阿拉丁,-1.871,828.0,4032,17,688179,16.78
002778.SZ,中晟高科,2.857,827.5,4036,33,002778,16.92
600169.SH,太原重工,0.427,827.5,4035,17,600169,2.35
603323.SH,苏农银行,0.000,827.5,4034,17,603323,5.24
000919.SZ,金陵药业,0.155,827.0,4038,33,000919,6.46
002752.SZ,昇兴股份,-1.099,827.0,4037,33,002752,5.40
000078.SZ,海王生物,0.889,826.5,4045,33,000078,2.27
002207.SZ,准油股份,0.555,826.5,4044,33,002207,5.44
300788.SZ,中信出版,0.738,826.5,4043,33,300788,30.05
600477.SH,杭萧钢构,0.398,826.5,4042,17,600477,2.52
600648.SH,外高桥,-1.143,826.5,4040,17,600648,11.24
600643.SH,爱建集团,0.677,826.5,4041,17,600643,4.46
605198.SH,安德利,0.079,826.5,4039,17,605198,38.03
300097.SZ,ST智云,1.947,825.5,4047,33,300097,4.19
600829.SH,人民同泰,-0.281,825.5,4046,17,600829,7.11
603301.SH,振德医疗,-0.052,824.5,4048,17,603301,19.14
300425.SZ,中建环能,1.225,824.0,4050,33,300425,4.96
688097.SH,博众精工,2.139,824.0,4049,17,688097,25.79
301581.SZ,黄山谷捷,1.270,823.5,4051,33,301581,49.43
603281.SH,江瀚新材,-1.069,823.0,4053,17,603281,23.13
688182.SH,灿勤科技,2.735,823.0,4052,17,688182,25.92
002476.SZ,宝莫股份,-1.149,822.5,4055,33,002476,4.30
688700.SH,东威科技,3.459,822.5,4054,17,688700,33.80
600830.SH,香溢融通,-0.349,822.0,4056,17,600830,8.57
002877.SZ,智能自控,1.788,821.5,4058,33,002877,7.97
002958.SZ,青农商行,-1.262,821.5,4057,33,002958,3.13
600848.SH,上海临港,-0.547,821.0,4059,17,600848,9.09
603170.SH,宝立食品,0.078,820.5,4062,17,603170,12.77
688065.SH,凯赛生物,-0.422,820.5,4061,17,688065,51.98
688150.SH,莱特光电,0.910,820.5,4060,17,688150,23.28
002722.SZ,物产金轮,0.143,820.0,4066,33,002722,14.02
300407.SZ,凯发电气,2.556,820.0,4065,33,300407,10.03
301507.SZ,民生健康,-1.589,820.0,4064,33,301507,13.01
832662.BJ,方盛股份,5.826,820.0,4063,151,832662,23.07
301508.SZ,中机认检,0.393,819.5,4067,33,301508,30.62
301071.SZ,力量钻石,0.183,818.0,4068,33,301071,27.40
688605.SH,先锋精科,0.473,817.5,4071,17,688605,59.47
920066.BJ,科拜尔,1.648,817.5,4069,151,920066,43.79
837821.BJ,则成电子,4.291,817.5,4070,151,837821,33.78
000726.SZ,鲁泰A,0.000,817.0,4075,33,000726,6.17
002099.SZ,海翔药业,0.605,817.0,4074,33,002099,4.99
300158.SZ,振东制药,0.263,817.0,4073,33,300158,3.81
600455.SH,博通股份,1.397,817.0,4072,17,600455,23.96
001387.SZ,雪祺电气,1.945,816.5,4076,33,001387,12.58
000663.SZ,永安林业,0.714,816.0,4077,33,000663,5.64
688535.SH,华海诚科,0.371,813.5,4078,17,688535,70.26
002919.SZ,名臣健康,0.133,813.0,4079,33,002919,15.07
000635.SZ,英力特,-0.374,812.0,4081,33,000635,8.00
300731.SZ,科创新源,1.582,812.0,4080,33,300731,23.12
871478.BJ,巨能股份,4.288,810.5,4082,151,871478,27.97
002022.SZ,科华生物,1.068,810.0,4084,33,002022,5.68
301327.SZ,华宝新能,-0.431,809.0,4087,33,301327,64.74
603075.SH,热威股份,0.911,809.0,4086,17,603075,19.93
603706.SH,东方环宇,0.271,809.0,4085,17,603706,18.48
002888.SZ,惠威科技,0.708,808.5,4088,33,002888,17.06
000598.SZ,兴蓉环境,-1.116,808.0,4090,33,000598,7.09
300868.SZ,杰美特,2.475,808.0,4089,33,300868,31.05
001203.SZ,大中矿业,-0.720,807.5,4093,33,001203,8.27
301499.SZ,维科精密,3.330,807.5,4092,33,301499,23.89
605178.SH,时空科技,2.619,807.5,4091,17,605178,15.28
300016.SZ,北陆药业,2.826,807.0,4095,33,300016,6.55
301408.SZ,华人健康,1.775,807.0,4094,33,301408,11.47
300171.SZ,东富龙,0.513,806.5,4097,33,300171,11.75
300478.SZ,杭州高新,1.535,806.5,4096,33,300478,11.91
300349.SZ,金卡智能,0.782,806.0,4098,33,300349,11.60
002715.SZ,登云股份,-0.066,805.5,4100,33,002715,15.10
688798.SH,艾为电子,-0.110,805.5,4099,17,688798,72.83
300172.SZ,中电环保,-0.405,805.0,4102,33,300172,4.92
301167.SZ,建研设计,1.153,805.0,4101,33,301167,14.04
300155.SZ,安居宝,2.123,804.0,4107,33,300155,4.33
300247.SZ,融捷健康,-0.276,804.0,4106,33,300247,3.61
600613.SH,神奇制药,-1.140,804.0,4105,17,600613,6.07
600874.SH,创业环保,-1.051,804.0,4104,17,600874,5.65
688382.SH,益方生物,5.322,804.0,4103,17,688382,22.56
002949.SZ,华阳国际,2.874,803.5,4110,33,002949,13.60
301291.SZ,明阳电气,2.617,803.5,4109,33,301291,42.74
873806.BJ,云星宇,3.511,803.5,4108,151,873806,14.74
300439.SZ,美康生物,0.797,802.0,4111,33,300439,10.12
836826.BJ,盖世食品,0.232,801.5,4112,151,836826,12.98
601528.SH,瑞丰银行,-0.956,800.5,4113,17,601528,5.18
600222.SH,太龙药业,-2.524,798.5,4115,17,600222,5.02
301488.SZ,豪恩汽电,1.679,798.0,4117,33,301488,60.55
603655.SH,朗博科技,0.041,798.0,4116,17,603655,24.25
002344.SZ,海宁皮城,-0.719,797.5,4120,33,002344,4.14
600234.SH,*ST科新,2.460,797.5,4119,22,600234,7.08
688181.SH,八亿时空,1.482,797.5,4118,17,688181,28.76
688010.SH,福光股份,0.219,796.5,4121,17,688010,41.14
300756.SZ,金马游乐,-1.275,796.0,4123,33,300756,17.81
605259.SH,绿田机械,3.369,796.0,4122,17,605259,17.18
300592.SZ,华凯易佰,0.727,795.5,4125,33,300592,11.09
300845.SZ,捷安高科,0.845,795.5,4124,33,300845,13.13
000088.SZ,盐田港,-0.875,795.0,4127,33,000088,4.53
688273.SH,麦澜德,3.794,795.0,4126,17,688273,28.45
838971.BJ,天马新材,2.885,794.5,4128,151,838971,27.46
603318.SH,水发燃气,-0.628,793.5,4129,17,603318,6.33
601200.SH,上海环境,0.255,793.0,4131,17,601200,7.87
837403.BJ,康农种业,-1.881,793.0,4130,151,837403,30.25
002020.SZ,京新药业,0.000,792.5,4133,33,002020,13.65
603163.SH,圣晖集成,-1.394,792.5,4132,17,603163,27.58
603043.SH,广州酒家,-0.385,792.0,4135,17,603043,15.51
830839.BJ,万通液压,2.251,792.0,4134,151,830839,33.16
002879.SZ,长缆科技,0.203,791.5,4137,33,002879,14.82
834021.BJ,流金科技,3.698,791.5,4136,151,834021,6.45
300632.SZ,光莆股份,2.199,791.0,4138,33,300632,11.62
603172.SH,万丰股份,0.757,790.5,4139,17,603172,14.65
003038.SZ,鑫铂股份,2.290,790.0,4141,33,003038,19.21
688151.SH,华强科技,0.672,790.0,4140,17,688151,16.47
688697.SH,纽威数控,-0.520,789.0,4142,17,688697,19.15
002969.SZ,嘉美包装,-2.181,788.0,4145,33,002969,3.14
600815.SH,厦工股份,0.391,788.0,4144,17,600815,2.57
603182.SH,嘉华股份,-1.467,788.0,4143,17,603182,12.76
300206.SZ,理邦仪器,2.009,787.0,4148,33,300206,11.68
600708.SH,光明地产,2.516,787.0,4147,17,600708,3.26
600818.SH,中路股份,0.000,787.0,4146,17,600818,10.23
688567.SH,孚能科技,-2.871,786.5,4149,17,688567,12.18
301311.SZ,昆船智能,1.057,785.0,4150,33,301311,16.25
688278.SH,特宝生物,-1.720,784.5,4151,17,688278,74.30
300445.SZ,康斯特,0.362,783.5,4154,33,300445,16.64
301172.SZ,君逸数码,2.626,783.5,4153,33,301172,25.79
301266.SZ,宇邦新材,2.306,783.5,4152,33,301266,29.73
000517.SZ,荣安地产,0.538,782.5,4156,33,000517,1.87
688337.SH,普源精电,-8.935,782.5,4155,17,688337,36.59
300880.SZ,迦南智能,0.775,781.5,4159,33,300880,20.81
603155.SH,新亚强,-2.252,781.5,4158,17,603155,13.02
688117.SH,圣诺生物,-0.475,781.5,4157,17,688117,29.35
300109.SZ,新开源,0.135,781.0,4160,33,300109,14.85
833171.BJ,国航远洋,0.000,780.5,4161,151,833171,6.41
001216.SZ,华瓷股份,0.790,780.0,4163,33,001216,12.76
688084.SH,晶品特装,7.913,780.0,4162,17,688084,64.10
300582.SZ,英飞特,2.540,779.5,4165,33,300582,12.11
600323.SH,瀚蓝环境,-1.150,779.5,4164,17,600323,23.20
002451.SZ,摩恩电气,0.482,779.0,4166,33,002451,6.25
000955.SZ,欣龙控股,2.195,778.5,4168,33,000955,4.19
301173.SZ,毓恬冠佳,1.421,778.5,4167,33,301173,44.98
002951.SZ,*ST金时,2.879,777.5,4169,33,002951,8.22
688661.SH,和林微纳,2.755,777.0,4170,17,688661,42.90
000026.SZ,飞亚达,-0.970,776.5,4172,33,000026,10.21
430198.BJ,微创光电,5.872,776.5,4171,151,430198,11.72
301276.SZ,嘉曼服饰,1.123,775.0,4175,33,301276,20.71
600796.SH,钱江生化,-1.268,775.0,4174,17,600796,5.45
688025.SH,杰普特,5.432,775.0,4173,17,688025,48.72
603365.SH,水星家纺,-0.247,774.5,4176,17,603365,16.16
688484.SH,南芯科技,-0.592,773.5,4177,17,688484,33.60
300770.SZ,新媒股份,0.051,773.0,4179,33,300770,39.00
600641.SH,万业企业,0.839,773.0,4178,17,600641,14.42
301089.SZ,拓新药业,0.000,772.5,4180,33,301089,25.01
000897.SZ,津滨发展,0.000,772.0,4182,33,000897,2.22
600012.SH,皖通高速,-1.480,772.0,4181,17,600012,17.31
300629.SZ,新劲刚,1.204,771.5,4183,33,300629,17.65
600661.SH,昂立教育,1.499,771.0,4185,17,600661,10.16
600976.SH,健民集团,-0.072,771.0,4184,17,600976,41.90
002753.SZ,永东股份,-0.929,770.5,4186,33,002753,6.40
300056.SZ,中创环保,0.084,769.5,4188,33,300056,11.86
838402.BJ,硅烷科技,0.112,769.5,4187,151,838402,8.97
301365.SZ,矩阵股份,2.077,769.0,4189,33,301365,17.20
300512.SZ,中亚股份,2.075,768.0,4191,33,300512,7.38
603080.SH,新疆火炬,-0.969,768.0,4190,17,603080,16.36
688261.SH,东微半导,-0.293,767.5,4192,17,688261,40.88
001207.SZ,联科科技,-1.781,767.0,4193,33,001207,20.96
000828.SZ,东莞控股,-0.291,766.5,4194,33,000828,10.28
300497.SZ,富祥药业,-0.118,766.0,4197,33,300497,8.44
300579.SZ,数字认证,-0.076,766.0,4196,33,300579,26.38
300960.SZ,通业科技,-0.708,766.0,4195,33,300960,18.23
600929.SH,雪天盐业,-0.399,765.5,4198,17,600929,4.99
600548.SH,深高速,1.638,764.5,4199,17,600548,11.17
002613.SZ,北玻股份,0.000,763.0,4201,33,002613,3.73
301552.SZ,科力装备,0.397,763.0,4200,33,301552,50.55
300612.SZ,宣亚国际,1.326,762.5,4202,33,300612,13.76
300396.SZ,迪瑞医疗,1.167,762.0,4204,33,300396,13.00
300795.SZ,米奥会展,-0.355,762.0,4203,33,300795,19.67
600783.SH,鲁信创投,-2.869,761.5,4206,17,600783,11.51
688303.SH,大全能源,-0.837,761.5,4205,17,688303,17.78
688596.SH,正帆科技,-1.666,760.5,4207,17,688596,37.19
601577.SH,长沙银行,-2.373,759.5,4208,17,601577,9.05
301001.SZ,凯淳股份,1.962,758.5,4209,33,301001,29.63
300852.SZ,四会富仕,0.775,756.5,4210,33,300852,27.30
605286.SH,同力日升,-1.418,756.0,4211,17,605286,36.84
300560.SZ,中富通,1.897,755.5,4212,33,300560,11.82
002375.SZ,亚厦股份,-0.551,755.0,4214,33,002375,3.61
300694.SZ,蠡湖股份,2.030,755.0,4213,33,300694,13.07
688750.SH,金天钛业,-2.237,754.5,4215,17,688750,17.92
002005.SZ,ST德豪,-1.156,754.0,4217,33,002005,1.71
836942.BJ,恒立钻具,6.389,754.0,4216,151,836942,18.65
600966.SH,博汇纸业,-1.149,753.5,4218,17,600966,4.30
688218.SH,江苏北人,1.366,752.5,4219,17,688218,20.78
002282.SZ,博深股份,0.000,752.0,4224,33,002282,7.25
301060.SZ,兰卫医学,2.013,752.0,4222,33,301060,9.12
301020.SZ,密封科技,1.781,752.0,4223,33,301020,20.00
688258.SH,卓易信息,0.671,752.0,4221,17,688258,46.51
870726.BJ,鸿智科技,5.958,752.0,4220,151,870726,25.61
001211.SZ,双枪科技,0.549,751.5,4227,33,001211,21.99
300143.SZ,盈康生命,2.851,751.5,4226,33,300143,9.38
688141.SH,杰华特,-2.433,751.5,4225,17,688141,34.49
000089.SZ,深圳机场,-0.879,751.0,4230,33,000089,6.77
002062.SZ,宏润建设,-0.833,751.0,4229,33,002062,4.76
688577.SH,浙海德曼,5.662,751.0,4228,17,688577,60.28
300683.SZ,海特生物,0.133,749.5,4233,33,300683,22.57
600388.SH,龙净环保,0.000,749.5,4232,17,600388,11.56
831278.BJ,泰德股份,5.977,749.5,4231,151,831278,13.12
873305.BJ,九菱科技,1.236,749.0,4234,151,873305,33.58
300915.SZ,海融科技,1.436,748.5,4235,33,300915,32.49
301036.SZ,双乐股份,-0.465,747.5,4236,33,301036,36.36
301185.SZ,鸥玛软件,1.177,746.5,4238,33,301185,18.06
301469.SZ,恒达新材,0.127,746.5,4237,33,301469,23.73
300126.SZ,锐奇股份,2.923,746.0,4239,33,300126,6.69
301557.SZ,常友科技,0.697,745.5,4240,33,301557,72.25
600604.SH,市北高新,0.000,745.0,4242,17,600604,4.39
688028.SH,沃尔德,3.460,745.0,4241,17,688028,21.83
688598.SH,金博股份,-3.808,742.5,4243,17,688598,24.50
000619.SZ,海螺新材,0.538,742.0,4245,33,000619,5.61
603726.SH,朗迪集团,-0.067,742.0,4244,17,603726,15.02
600433.SH,冠豪高新,-0.987,741.5,4247,17,600433,3.01
600908.SH,无锡银行,-1.426,741.5,4246,17,600908,5.53
300545.SZ,联得装备,0.845,741.0,4248,33,300545,28.63
603161.SH,科华控股,-0.857,740.5,4249,17,603161,11.57
002972.SZ,科安达,0.844,739.5,4251,33,002972,10.76
300633.SZ,开立医疗,-0.193,739.5,4250,33,300633,30.99
603052.SH,可川科技,3.445,739.0,4252,17,603052,34.83
300521.SZ,爱司凯,2.235,738.5,4253,33,300521,21.50
600538.SH,国发股份,1.724,738.0,4255,17,600538,5.31
688004.SH,博汇科技,5.711,738.0,4254,17,688004,16.29
002381.SZ,双箭股份,-0.776,737.0,4257,33,002381,6.39
300129.SZ,泰胜风能,0.475,737.0,4256,33,300129,6.35
300820.SZ,英杰电气,1.038,735.5,4259,33,300820,39.90
301024.SZ,霍普股份,2.280,735.5,4258,33,301024,27.81
000985.SZ,大庆华科,1.258,734.0,4260,33,000985,16.90
301170.SZ,锡南科技,1.392,733.5,4261,33,301170,24.77
300412.SZ,迦南科技,2.088,733.0,4262,33,300412,4.89
600773.SH,西藏城投,-0.561,732.5,4264,17,600773,8.86
603229.SH,奥翔药业,0.128,732.5,4263,17,603229,7.82
605365.SH,立达信,1.359,732.0,4265,17,605365,14.17
003013.SZ,地铁设计,-0.280,731.5,4266,33,003013,14.26
300305.SZ,裕兴股份,2.015,731.0,4267,33,300305,5.57
300272.SZ,开能健康,1.549,730.5,4268,33,300272,5.90
301049.SZ,超越科技,1.568,730.0,4270,33,301049,21.37
603860.SH,中公高科,0.768,730.0,4269,17,603860,28.86
300306.SZ,远方信息,1.708,729.5,4272,33,300306,11.91
603008.SH,喜临门,-3.042,729.5,4271,17,603008,15.30
000401.SZ,冀东水泥,-2.273,729.0,4274,33,000401,4.73
301398.SZ,星源卓镁,0.761,729.0,4273,33,301398,53.00
688757.SH,胜科纳米,1.937,728.0,4275,17,688757,23.68
605167.SH,利柏特,-0.676,727.0,4277,17,605167,8.82
688516.SH,奥特维,0.916,727.0,4276,17,688516,33.05
688668.SH,鼎通科技,2.709,726.5,4278,17,688668,46.63
002788.SZ,鹭燕医药,-0.496,726.0,4279,33,002788,8.03
600333.SH,长春燃气,-0.223,724.0,4282,17,600333,4.47
605183.SH,确成股份,-1.008,724.0,4281,17,605183,15.72
688138.SH,清溢光电,-1.120,724.0,4280,17,688138,27.37
002887.SZ,绿茵生态,0.956,723.0,4283,33,002887,7.39
002356.SZ,赫美集团,-0.352,722.5,4284,33,002356,2.83
688107.SH,安路科技,2.666,722.0,4285,17,688107,27.34
603016.SH,新宏泰,1.275,721.5,4286,17,603016,27.01
300540.SZ,蜀道装备,0.048,720.0,4288,33,300540,20.73
300981.SZ,中红医疗,-0.337,720.0,4287,33,300981,11.83
001278.SZ,一彬科技,1.717,719.5,4292,33,001278,16.00
002069.SZ,獐子岛,1.405,719.5,4291,33,002069,3.61
002876.SZ,三利谱,-0.919,719.5,4290,33,002876,24.80
300332.SZ,天壕能源,0.227,719.5,4289,33,300332,4.42
000531.SZ,穗恒运A,-2.212,719.0,4294,33,000531,6.19
688593.SH,新相微,2.652,719.0,4293,17,688593,18.58
000898.SZ,鞍钢股份,-2.128,718.5,4295,33,000898,2.30
301503.SZ,智迪科技,2.914,718.0,4297,33,301503,37.08
688292.SH,浩瀚深度,4.688,718.0,4296,17,688292,19.65
000972.SZ,*ST中基,1.929,717.5,4300,33,000972,3.17
301188.SZ,力诺药包,-2.473,717.5,4299,33,301188,17.35
605098.SH,行动教育,-1.188,717.5,4298,17,605098,37.42
002494.SZ,华斯股份,0.000,717.0,4302,33,002494,4.47
301565.SZ,中仑新材,0.000,717.0,4301,33,301565,19.77
600984.SH,建设机械,0.000,716.5,4304,17,600984,3.31
688252.SH,天德钰,0.773,716.5,4303,17,688252,23.48
003016.SZ,欣贺股份,0.731,715.5,4306,33,003016,6.89
688087.SH,英科再生,3.196,715.5,4305,17,688087,23.57
603159.SH,上海亚虹,3.136,713.5,4307,17,603159,14.47
001323.SZ,慕思股份,0.401,713.0,4309,33,001323,30.05
002679.SZ,福建金森,1.925,713.0,4308,33,002679,8.47
300030.SZ,阳普医疗,1.189,712.5,4311,33,300030,5.96
688186.SH,广大特材,-1.128,712.5,4310,17,688186,24.55
833346.BJ,威贸电子,3.368,710.5,4312,151,833346,27.62
600980.SH,北矿科技,-0.064,710.0,4313,17,600980,15.67
300140.SZ,节能环境,-0.887,709.5,4314,33,300140,5.59
300717.SZ,华信新材,0.063,708.5,4317,33,300717,15.94
601199.SH,江南水务,0.191,708.5,4316,17,601199,5.24
605318.SH,法狮龙,0.762,708.5,4315,17,605318,29.09
300196.SZ,长海股份,0.712,708.0,4320,33,300196,11.32
